"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Aug., 2016"	"2016/08"	26	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Sep., 2016"	"2016/09"	34	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Oct., 2016"	"2016/10"	40	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Nov., 2016"	"2016/11"	33	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Dec., 2016"	"2016/12"	27	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2007"	"2007"	"Apr., 2007"	"2007/04"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2008"	"2008"	"May, 2008"	"2008/05"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2008"	"2008"	"Oct., 2008"	"2008/10"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2012"	"2012"	"Dec., 2012"	"2012/12"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2013"	"2013"	"Apr., 2013"	"2013/04"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2013"	"2013"	"Jun., 2013"	"2013/06"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2013"	"2013"	"Nov., 2013"	"2013/11"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2014"	"2014"	"Feb., 2014"	"2014/02"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2014"	"2014"	"Mar., 2014"	"2014/03"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2014"	"2014"	"Aug., 2014"	"2014/08"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2014"	"2014"	"Sep., 2014"	"2014/09"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2014"	"2014"	"Oct., 2014"	"2014/10"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2014"	"2014"	"Nov., 2014"	"2014/11"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2014"	"2014"	"Dec., 2014"	"2014/12"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Jan., 2015"	"2015/01"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Feb., 2015"	"2015/02"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Mar., 2015"	"2015/03"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Apr., 2015"	"2015/04"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"May, 2015"	"2015/05"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Jun., 2015"	"2015/06"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Jul., 2015"	"2015/07"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Sep., 2015"	"2015/09"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Oct., 2015"	"2015/10"	22	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Nov., 2015"	"2015/11"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Feb., 2016"	"2016/02"	23	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Mar., 2016"	"2016/03"	22	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Apr., 2016"	"2016/04"	22	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"May, 2016"	"2016/05"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Jun., 2016"	"2016/06"	20	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Jul., 2016"	"2016/07"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Aug., 2016"	"2016/08"	16	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Sep., 2016"	"2016/09"	22	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Oct., 2016"	"2016/10"	19	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Nov., 2016"	"2016/11"	18	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Dec., 2016"	"2016/12"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2003"	"2003"	"Apr., 2003"	"2003/04"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2011"	"2011"	"Oct., 2011"	"2011/10"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2013"	"2013"	"Jun., 2013"	"2013/06"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2013"	"2013"	"Sep., 2013"	"2013/09"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2014"	"2014"	"Jan., 2014"	"2014/01"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2014"	"2014"	"Feb., 2014"	"2014/02"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2014"	"2014"	"Dec., 2014"	"2014/12"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Feb., 2015"	"2015/02"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Mar., 2015"	"2015/03"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Apr., 2015"	"2015/04"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Jun., 2015"	"2015/06"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Jul., 2015"	"2015/07"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Aug., 2015"	"2015/08"	18	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Sep., 2015"	"2015/09"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Oct., 2015"	"2015/10"	17	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Nov., 2015"	"2015/11"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Dec., 2015"	"2015/12"	16	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Jan., 2016"	"2016/01"	19	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Feb., 2016"	"2016/02"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Mar., 2016"	"2016/03"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Apr., 2016"	"2016/04"	19	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"May, 2016"	"2016/05"	22	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Jun., 2016"	"2016/06"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Sep., 2016"	"2016/09"	16	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Oct., 2016"	"2016/10"	17	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Nov., 2016"	"2016/11"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Dec., 2016"	"2016/12"	18	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2001"	"2001"	"Jan., 2001"	"2001/01"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2001"	"2001"	"Sep., 2001"	"2001/09"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2001"	"2001"	"Nov., 2001"	"2001/11"	16	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2001"	"2001"	"Dec., 2001"	"2001/12"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2002"	"2002"	"Apr., 2002"	"2002/04"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2002"	"2002"	"May, 2002"	"2002/05"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2002"	"2002"	"Jul., 2002"	"2002/07"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2003"	"2003"	"Mar., 2003"	"2003/03"	16	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2003"	"2003"	"Apr., 2003"	"2003/04"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2003"	"2003"	"May, 2003"	"2003/05"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2003"	"2003"	"Jul., 2003"	"2003/07"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2003"	"2003"	"Aug., 2003"	"2003/08"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2003"	"2003"	"Dec., 2003"	"2003/12"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2004"	"2004"	"Feb., 2004"	"2004/02"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2004"	"2004"	"Mar., 2004"	"2004/03"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2004"	"2004"	"May, 2004"	"2004/05"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2004"	"2004"	"Dec., 2004"	"2004/12"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2005"	"2005"	"Sep., 2005"	"2005/09"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2006"	"2006"	"Feb., 2006"	"2006/02"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2006"	"2006"	"Apr., 2006"	"2006/04"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2006"	"2006"	"May, 2006"	"2006/05"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2006"	"2006"	"Jun., 2006"	"2006/06"	19	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2006"	"2006"	"Jul., 2006"	"2006/07"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2006"	"2006"	"Sep., 2006"	"2006/09"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2006"	"2006"	"Oct., 2006"	"2006/10"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2006"	"2006"	"Dec., 2006"	"2006/12"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2007"	"2007"	"Jan., 2007"	"2007/01"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2007"	"2007"	"Feb., 2007"	"2007/02"	17	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2007"	"2007"	"Mar., 2007"	"2007/03"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2007"	"2007"	"May, 2007"	"2007/05"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2007"	"2007"	"Jul., 2007"	"2007/07"	16	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2007"	"2007"	"Aug., 2007"	"2007/08"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2007"	"2007"	"Nov., 2007"	"2007/11"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2008"	"2008"	"May, 2008"	"2008/05"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2008"	"2008"	"Oct., 2008"	"2008/10"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2009"	"2009"	"Jan., 2009"	"2009/01"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2009"	"2009"	"Feb., 2009"	"2009/02"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2009"	"2009"	"Apr., 2009"	"2009/04"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2009"	"2009"	"Jul., 2009"	"2009/07"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2009"	"2009"	"Aug., 2009"	"2009/08"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2009"	"2009"	"Sep., 2009"	"2009/09"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2010"	"2010"	"Mar., 2010"	"2010/03"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2011"	"2011"	"Aug., 2011"	"2011/08"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2011"	"2011"	"Nov., 2011"	"2011/11"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2011"	"2011"	"Dec., 2011"	"2011/12"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2012"	"2012"	"Nov., 2012"	"2012/11"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2012"	"2012"	"Dec., 2012"	"2012/12"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2013"	"2013"	"Mar., 2013"	"2013/03"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2013"	"2013"	"May, 2013"	"2013/05"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2013"	"2013"	"Jul., 2013"	"2013/07"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2013"	"2013"	"Aug., 2013"	"2013/08"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2013"	"2013"	"Sep., 2013"	"2013/09"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2013"	"2013"	"Oct., 2013"	"2013/10"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2014"	"2014"	"Feb., 2014"	"2014/02"	17	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2014"	"2014"	"Mar., 2014"	"2014/03"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2014"	"2014"	"May, 2014"	"2014/05"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2014"	"2014"	"Jun., 2014"	"2014/06"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2014"	"2014"	"Sep., 2014"	"2014/09"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2014"	"2014"	"Oct., 2014"	"2014/10"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2014"	"2014"	"Dec., 2014"	"2014/12"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Jan., 2015"	"2015/01"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Feb., 2015"	"2015/02"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Mar., 2015"	"2015/03"	19	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Apr., 2015"	"2015/04"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"May, 2015"	"2015/05"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Jun., 2015"	"2015/06"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Jul., 2015"	"2015/07"	16	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Aug., 2015"	"2015/08"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Sep., 2015"	"2015/09"	18	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Oct., 2015"	"2015/10"	26	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Nov., 2015"	"2015/11"	18	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Jan., 2016"	"2016/01"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Feb., 2016"	"2016/02"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Mar., 2016"	"2016/03"	22	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Apr., 2016"	"2016/04"	32	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"May, 2016"	"2016/05"	20	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Jun., 2016"	"2016/06"	21	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Jul., 2016"	"2016/07"	23	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Aug., 2016"	"2016/08"	19	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Sep., 2016"	"2016/09"	32	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Oct., 2016"	"2016/10"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Nov., 2016"	"2016/11"	19	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Dec., 2016"	"2016/12"	17	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2001"	"2001"	"Apr., 2001"	"2001/04"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2002"	"2002"	"Feb., 2002"	"2002/02"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2002"	"2002"	"Apr., 2002"	"2002/04"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2003"	"2003"	"Mar., 2003"	"2003/03"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2006"	"2006"	"Mar., 2006"	"2006/03"	19	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2007"	"2007"	"Apr., 2007"	"2007/04"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2008"	"2008"	"Mar., 2008"	"2008/03"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2008"	"2008"	"Jun., 2008"	"2008/06"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2009"	"2009"	"Jan., 2009"	"2009/01"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2009"	"2009"	"Dec., 2009"	"2009/12"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2010"	"2010"	"Feb., 2010"	"2010/02"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2011"	"2011"	"Jan., 2011"	"2011/01"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2011"	"2011"	"Sep., 2011"	"2011/09"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2011"	"2011"	"Dec., 2011"	"2011/12"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2012"	"2012"	"Mar., 2012"	"2012/03"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2012"	"2012"	"Apr., 2012"	"2012/04"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2013"	"2013"	"Jan., 2013"	"2013/01"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2013"	"2013"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2013"	"2013"	"Jun., 2013"	"2013/06"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2013"	"2013"	"Jul., 2013"	"2013/07"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2013"	"2013"	"Aug., 2013"	"2013/08"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2013"	"2013"	"Sep., 2013"	"2013/09"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2014"	"2014"	"Jan., 2014"	"2014/01"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2014"	"2014"	"Feb., 2014"	"2014/02"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2014"	"2014"	"Mar., 2014"	"2014/03"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2014"	"2014"	"Jun., 2014"	"2014/06"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2014"	"2014"	"Jul., 2014"	"2014/07"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2014"	"2014"	"Aug., 2014"	"2014/08"	24	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2014"	"2014"	"Dec., 2014"	"2014/12"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Jan., 2015"	"2015/01"	20	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Feb., 2015"	"2015/02"	17	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Mar., 2015"	"2015/03"	25	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"May, 2015"	"2015/05"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Jun., 2015"	"2015/06"	16	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Jul., 2015"	"2015/07"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Aug., 2015"	"2015/08"	21	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Sep., 2015"	"2015/09"	29	Not Applicable	Not Applicable
